source,target,follower_count
715901816857358336,1573330198048776192,4
715901816857358336,1349834227261517827,158
715901816857358336,1376941735134162948,7
715901816857358336,1069254908405301250,73
715901816857358336,1573152726036332544,1
715901816857358336,1581281334,299
715901816857358336,476442618,312
715901816857358336,1387392082365620225,1555
715901816857358336,1532858664331186177,4
715901816857358336,1253393155304460293,51
715901816857358336,926792295407423488,5
715901816857358336,1573007208287293440,0
715901816857358336,1338740495057612800,52
715901816857358336,1566437816707739648,27
715901816857358336,1572996558466981889,0
715901816857358336,925786639,145
715901816857358336,1236906879441227777,1
715901816857358336,2899845876,153
715901816857358336,1571508415070932993,37
715901816857358336,1558715745441546240,73
715901816857358336,2414098339,138
715901816857358336,960730032,376
715901816857358336,2267299606,186
715901816857358336,1473347915389222914,15
715901816857358336,970346439141462018,13
715901816857358336,12448922,554
715901816857358336,15134836,16
715901816857358336,370909948,0
715901816857358336,938769438035230720,4
715901816857358336,1568744144972947472,1
715901816857358336,570043621,111
715901816857358336,1571122276917022721,21
715901816857358336,895365150341042176,22
715901816857358336,1313241970211540992,8823
715901816857358336,1361559997,9
715901816857358336,1267310866149658624,41
715901816857358336,1485692134934020097,197
715901816857358336,172576608,420
715901816857358336,1952360101,222
715901816857358336,468349474,119
715901816857358336,2740994424,47
715901816857358336,4724970244,99
715901816857358336,1538394778475315200,48
715901816857358336,1571762758479220738,1
715901816857358336,1572460698529046529,1
715901816857358336,1540395099938426881,495
715901816857358336,1563090610998808577,1
715901816857358336,31034185,856
715901816857358336,1561987851184914433,154
715901816857358336,727173577888423937,244
715901816857358336,2328874112,9486
715901816857358336,1571348602823544832,7
715901816857358336,1468317933814558720,1
715901816857358336,48461732,12
715901816857358336,417817960,111
715901816857358336,1011679335063973888,36
715901816857358336,1000317647647526912,187
715901816857358336,1572152504921505797,1
715901816857358336,1499423553460047876,8
715901816857358336,32387429,4945
715901816857358336,1385474397461483520,199
715901816857358336,1402327128742547462,4
715901816857358336,1571935448812994562,25
715901816857358336,942931166751084549,53
715901816857358336,1566788729603235840,21
715901816857358336,1219708867203993600,308
715901816857358336,208557364,564
715901816857358336,739563451,3668
715901816857358336,1339117302449487874,416
715901816857358336,3160777552,3390
715901816857358336,1571829990882246657,1
715901816857358336,1501496574551244801,254
715901816857358336,28760338,10
715901816857358336,1500759222283554816,2
715901816857358336,1490932515288514560,1
715901816857358336,216973276,13
715901816857358336,1134989662198673413,345
715901816857358336,1561648866801647616,1
715901816857358336,1095339963598565378,13
715901816857358336,1324491264,18
715901816857358336,1571622050971746304,2
715901816857358336,1221932623,66
715901816857358336,256172430,210
715901816857358336,1571529634545557505,2
715901816857358336,1244231714492370944,1949
715901816857358336,1509018850536345601,132
715901816857358336,1457107493734150146,13
715901816857358336,1571174391878123522,0
715901816857358336,733815533737545729,52
715901816857358336,1419158421136314369,1
715901816857358336,1570721390394843137,1
715901816857358336,883107726154489857,64
715901816857358336,1563074478246330369,0
715901816857358336,535919227,9
715901816857358336,1519068527021359104,844
715901816857358336,1212581962721816576,254
715901816857358336,104759323,73
715901816857358336,3084700072,62
715901816857358336,1485078971834580996,62
715901816857358336,1379089210234310659,20
715901816857358336,949232600,54
715901816857358336,1571065150777749509,11
715901816857358336,940362899251441680,233
715901816857358336,1218453443079176193,237
715901816857358336,248753400,594
715901816857358336,1568672097471184900,52
715901816857358336,1570821840238702593,10
715901816857358336,1477974929614245888,667
715901816857358336,1499142504284704768,0
715901816857358336,1557789622947684353,2
715901816857358336,235414812,56
715901816857358336,1570712608596168706,21
715901816857358336,1467286189581479944,37
715901816857358336,246893514,3870
715901816857358336,1010590629708091393,22
715901816857358336,496209433,117
715901816857358336,462672974,13
715901816857358336,114186200,85
715901816857358336,1565105852008497154,16
715901816857358336,822659010268643329,6231
715901816857358336,1569352337243914244,1
715901816857358336,1399980220610875393,0
715901816857358336,2415037387,1207
715901816857358336,1191689719102488580,3
715901816857358336,128991347,73
715901816857358336,224795031,228
715901816857358336,2748292708,395
715901816857358336,1473941160632664070,240
715901816857358336,21860216,4
715901816857358336,966829515849781248,2
715901816857358336,1082464561511518209,2
715901816857358336,1570430727006875648,0
715901816857358336,1545651058445529088,1
715901816857358336,1570401694001012737,0
715901816857358336,1299216685249916928,3
715901816857358336,1280135200689790976,342
715901816857358336,1904093071,6320
715901816857358336,1278213166950871040,599
715901816857358336,842023771196149760,43
715901816857358336,1569917379030974467,6
715901816857358336,722612251740413952,719
715901816857358336,1570125537829593089,11
715901816857358336,587263378,75
715901816857358336,1438521722467127296,39
715901816857358336,1278644235697258497,61
715901816857358336,947408978241187843,10
715901816857358336,1551162367748210688,15
715901816857358336,1169300530885214209,106
715901816857358336,1569315371735449600,336
715901816857358336,1391767386244763650,21
715901816857358336,404415006,410
715901816857358336,1568082432930234370,200
715901816857358336,730148407856275458,409
715901816857358336,1296734305,27640
715901816857358336,1529092993,113
715901816857358336,1560684328203722752,201
715901816857358336,1520731863593193473,230
715901816857358336,1370150416525197315,3
715901816857358336,1569719039815225344,19
715901816857358336,1569702239903817728,2
715901816857358336,1569688635200655367,1
715901816857358336,1518892243243106305,0
715901816857358336,476009841,7
715901816857358336,1500016076880551942,182
715901816857358336,1517290628727468032,79
715901816857358336,14918767,287
715901816857358336,1302397557088362496,0
715901816857358336,1538389503408488452,3
715901816857358336,38737841,54
715901816857358336,2327345341,13
715901816857358336,212835850,29
715901816857358336,885672943,220
715901816857358336,1527929148064288768,0
715901816857358336,3025525556,33
715901816857358336,3044674474,219
715901816857358336,1444686749335269379,0
715901816857358336,1569198715449245696,13
715901816857358336,2518077715,229
715901816857358336,1565678427272790017,8
715901816857358336,258761260,15
715901816857358336,1494103950878031875,12
715901816857358336,1477604716817182721,58
715901816857358336,1530223726880608257,49
715901816857358336,1126495206067646464,0
715901816857358336,1569020729114468354,63
715901816857358336,951046694749261824,534
715901816857358336,1565742113530208260,36
715901816857358336,1473779191829127168,411
715901816857358336,1420813293401354249,496
715901816857358336,748861828080349184,6
715901816857358336,1368565783467491341,50
715901816857358336,1348962020,10
715901816857358336,1470403483526471695,87
715901816857358336,1566275290602450944,2
715901816857358336,1556802924168105984,0
715901816857358336,2848773465,10
715901816857358336,1478864262021980169,119
715901816857358336,1567179535426396160,30
715901816857358336,1326945056,3104
715901816857358336,561480439,236
715901816857358336,3317198286,282
715901816857358336,852961503212916737,121
715901816857358336,92235150,89
715901816857358336,1285806623038951425,3
715901816857358336,1522551089618427904,32
715901816857358336,112208485,14786
715901816857358336,1331258065346293760,157
715901816857358336,1568379354748420096,4
715901816857358336,1568319969556930561,91
715901816857358336,1568356938798301184,46
715901816857358336,1052335789273690113,88
715901816857358336,924958479785320448,546
715901816857358336,777538710942326784,2226
715901816857358336,1478538349530914816,86
715901816857358336,1568219013192290305,0
715901816857358336,1553560608938725376,12
715901816857358336,2435581693,220
715901816857358336,1465790675912384520,127
715901816857358336,1515498339734749185,4
715901816857358336,247723360,52
715901816857358336,95885979,511
715901816857358336,74422452,24
715901816857358336,1539433672943751174,8
715901816857358336,505172647,164
715901816857358336,1474422976749703182,0
715901816857358336,65006029,111
715901816857358336,111743,11023
715901816857358336,1396615593277763585,68
715901816857358336,68806576,91637
715901816857358336,1554495624153862146,0
715901816857358336,1567743850130833409,84
715901816857358336,38170175,58
715901816857358336,1563909582635708416,0
715901816857358336,1526926730,39
715901816857358336,624395100,137
715901816857358336,4026520329,0
715901816857358336,3957926476,3
715901816857358336,1560831000422129669,7
715901816857358336,907752478887657472,77
715901816857358336,1446030908,53
715901816857358336,1448364944550989825,94
715901816857358336,1562777919839432704,101
715901816857358336,803857964322824196,18
715901816857358336,1519747181015711744,77
715901816857358336,558499967,17
715901816857358336,254960325,6
715901816857358336,1016349553128136704,89
715901816857358336,1428856565117882378,487
715901816857358336,20000527,1720
715901816857358336,883707388011859968,2
715901816857358336,1407059938627706880,134
715901816857358336,79069971,57
715901816857358336,766663020328128512,862
715901816857358336,1566891061926133760,0
715901816857358336,1354416995136118784,10
715901816857358336,1496456297834860544,842
715901816857358336,1448104538674712577,173
715901816857358336,1553516367520813057,1
715901816857358336,40259873,39
715901816857358336,2194775997,10768
715901816857358336,1566022082064187392,6
715901816857358336,1416756667191021574,193
715901816857358336,1483074607414648832,1
715901816857358336,1349088780251226112,71
715901816857358336,1327104782348140545,37
715901816857358336,1566830049252503553,3
715901816857358336,739902586627756032,100
715901816857358336,816245815098441729,14
715901816857358336,15461593,33
715901816857358336,1558878497585922048,76
715901816857358336,597636062,58
715901816857358336,987821445928701955,115
715901816857358336,2408824588,243
715901816857358336,1062903696424648704,1021
715901816857358336,1566479192380035072,1
715901816857358336,1558479587675238400,1
715901816857358336,1309634608594595841,7
715901816857358336,1556670763146551296,0
715901816857358336,248398323,150
715901816857358336,1566312955536236544,0
715901816857358336,1566307399526674433,2
715901816857358336,1521430765199835137,2233
715901816857358336,2495209171,6
715901816857358336,1438205575607762946,34
715901816857358336,101061972,405
715901816857358336,1562384375844864000,2
715901816857358336,1474902518090059776,0
715901816857358336,1471534530565750789,38
715901816857358336,888454723522756608,869
715901816857358336,619240290,41
715901816857358336,186972085,126
715901816857358336,1340652238327468033,426
715901816857358336,103621056,6
715901816857358336,1509541003837186049,226
715901816857358336,18694242,69
